asset_id;contract_address;asset_name;collection_name;Artist;Asset Type;extraMetadata
427;0x3e43944d977dea22511da6d33c0cab666a604515;Warm Season Silver Edition (Mix: 22122);Async Music Limited Editions;Jana Stýblová;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""V\u00c9RIT\u00c9"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Jana St\u00fdblov\u00e1"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x69941a001733ad076cfbf8dec429a4d08d5284b2"", ""0x34f4c9d0aceb6cfee6e6b4df8ad069ea4a4befb2""], ""signatures"": [{""address"": ""0x69941a001733aD076cfbf8deC429A4D08d5284B2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x873729a1387841c49c1f451d6378d7f86a08f78edf3b4efe62e652dc68adc5b8655a40452026a39e375156230a7da9238457c5c885754b66e2d14139e9a180291b"", ""version"": ""2""}, {""address"": ""0x34F4C9D0aCeB6Cfee6E6B4dF8ad069Ea4a4BefB2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xf75b8c781de142bc868484a6ce452439620985b2bc3bff664a96ffd2adfa11ea013d913d41d0d1925b3a0ebf769b3ae2e91e487dfca9d614600a4af388262b221c"", ""version"": ""2""}]}, ""image_original_url"": ""QmcUYX5JxJcuHGqjVpSDC2dxUsbKCZWqLCg5vzyyevHMCV"", ""animation_original_url"": ""QmNyhecWdgMnPFPtpdBqGkCLe6PYPf23MJgd5TQFdhrpFF"", ""metadata_original_url"": ""QmNr5khhzim3XCbPRj6SsQ1JuUcXQJKT7YMqibVbjgcbSp""}"
428;0x3e43944d977dea22511da6d33c0cab666a604515;Warm Season Silver Edition (Mix: 22122);Async Music Limited Editions;Jana Stýblová;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""V\u00c9RIT\u00c9"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Jana St\u00fdblov\u00e1"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x69941a001733ad076cfbf8dec429a4d08d5284b2"", ""0x34f4c9d0aceb6cfee6e6b4df8ad069ea4a4befb2""], ""signatures"": [{""address"": ""0x69941a001733aD076cfbf8deC429A4D08d5284B2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x873729a1387841c49c1f451d6378d7f86a08f78edf3b4efe62e652dc68adc5b8655a40452026a39e375156230a7da9238457c5c885754b66e2d14139e9a180291b"", ""version"": ""2""}, {""address"": ""0x34F4C9D0aCeB6Cfee6E6B4dF8ad069Ea4a4BefB2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xf75b8c781de142bc868484a6ce452439620985b2bc3bff664a96ffd2adfa11ea013d913d41d0d1925b3a0ebf769b3ae2e91e487dfca9d614600a4af388262b221c"", ""version"": ""2""}]}, ""image_original_url"": ""QmR9L6DL1BH6HyKA23VpqGfJdN3Xxsw6pwgJK6fbpGHibd"", ""animation_original_url"": ""QmNyhecWdgMnPFPtpdBqGkCLe6PYPf23MJgd5TQFdhrpFF"", ""metadata_original_url"": ""QmZBz9LS2yoC9JLMUnCVUzc3j1dUUUqwmJJ1UVDJgbhEPg""}"
429;0x3e43944d977dea22511da6d33c0cab666a604515;Betty's Notebook Silver Edition (Mix: 0010);Async Music Limited Editions;Bryan Brinkman;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Verdigris Ensemble"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Bryan Brinkman"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x7d213164198040f9b665e2bd803692c2e7988d02"", ""0x1e8e749b2b578e181ca01962e9448006772b24a2""], ""signatures"": [{""address"": ""0x7D213164198040f9B665E2bd803692c2E7988D02"", ""msg"": ""Verifying Limited Editions for Betty's Notebook minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x8fa7057614a6fe3da3747846ad05b0cb494ceee0c7400cabb9d8bcf6024f32612d08671024751f0caa65a19f3c4334423ace91f8bf68d85e8229152c7d59b12000"", ""version"": ""2""}, {""address"": ""0x1e8E749b2B578E181Ca01962e9448006772b24a2"", ""msg"": ""Verifying Limited Editions for Betty's Notebook minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xc3d3c299d28289007b32dfbc7b54633621f1a94035762b9aaa86b19b1792bc6948abaed880a5db13ae8bd5f378b8bf754639a9b81604b79b908303b4b245195b1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmQgFAwzFyJccA8AcJKVZyQCqfEX3ogbg5Ed1a1zgqLKWY"", ""animation_original_url"": ""QmbRSBXezW65XEgTNX5Z3v9GH53QjcBY9pozuZR3G8pG7y"", ""metadata_original_url"": ""QmcDHfZxKg5JahYWnY7q71uP7vAr6ZAznTotkmHv1CQu4A""}"
430;0x3e43944d977dea22511da6d33c0cab666a604515;Say It's Possible Gold Edition (Mix: 01000);Async Music Limited Editions;Terra Naomi;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Terra Naomi"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x5567c85cbbe24c65c80783b520ea538552f47a88""], ""signatures"": [{""address"": ""0x5567C85CBbe24c65C80783b520ea538552f47A88"", ""msg"": ""Verifying Limited Editions for Say It's Possible minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x54b993b2e5cc7ee5fca095ad24debf227e71931aaca27f8b39ea49b6b8faba5508ec4a142c6fee819269416ff5043b5795ac42b8c5c69abdf0aee890a3b1f07a1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmRcSTPcB1DDruiG1ctVNB3eXjGZzZzHQGbbTPvtNkLPYd"", ""animation_original_url"": ""Qmf5FDmf6Uzx5Rf8Hti9jHTFo5JyFBtjP57q5NpTNmBejm"", ""metadata_original_url"": ""QmWfBgPvvztPuKyEed37Wh6dAVR8tJ19v7oMa24PkKLQyh""}"
431;0x3e43944d977dea22511da6d33c0cab666a604515;Warm Season Silver Edition (Mix: 00000);Async Music Limited Editions;Jana Stýblová;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""V\u00c9RIT\u00c9"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Jana St\u00fdblov\u00e1"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x69941a001733ad076cfbf8dec429a4d08d5284b2"", ""0x34f4c9d0aceb6cfee6e6b4df8ad069ea4a4befb2""], ""signatures"": [{""address"": ""0x69941a001733aD076cfbf8deC429A4D08d5284B2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x873729a1387841c49c1f451d6378d7f86a08f78edf3b4efe62e652dc68adc5b8655a40452026a39e375156230a7da9238457c5c885754b66e2d14139e9a180291b"", ""version"": ""2""}, {""address"": ""0x34F4C9D0aCeB6Cfee6E6B4dF8ad069Ea4a4BefB2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xf75b8c781de142bc868484a6ce452439620985b2bc3bff664a96ffd2adfa11ea013d913d41d0d1925b3a0ebf769b3ae2e91e487dfca9d614600a4af388262b221c"", ""version"": ""2""}]}, ""image_original_url"": ""Qmc5GXRuqKXMb1MGeYpN714waKD2MYmrehBFb7ChTuEn5U"", ""animation_original_url"": ""QmWzfP48JktzXK8G7Df9P79LHKHGcGwLMZjSmVRkmenmA4"", ""metadata_original_url"": ""QmXMwQQQyLwU1rcmF2Gd1dzsXHR3LWq5VoQxWz6iNmR9pQ""}"
433;0x3e43944d977dea22511da6d33c0cab666a604515;Whirl Silver Edition (Mix: 1221);Async Music Limited Editions;James Fox;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Cristina Spinei"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""James Fox"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x61315007451e00451305f63c93af8cdd866f6bc9"", ""0xa44a4e156ce0592b4faaa9a00062adec57eded64""], ""signatures"": [{""address"": ""0x61315007451e00451305f63c93Af8CDd866F6Bc9"", ""msg"": ""Verifying Limited Editions for Whirl minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x146684e2d16fdbffa54fbf55d841cef8ca8c501a101413964d7e1f92abec82246969935652ce46a1dc3c2fb5d1c53eb21014c9ebc7648fe877d2a33e8474cfb91b"", ""version"": ""2""}, {""address"": ""0xA44A4E156CE0592b4fAaa9a00062adec57EDEd64"", ""msg"": ""Verifying Limited Editions for Whirl minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x110c04db716d9886e9f45083b43cd3a49bee9cab1e73048eacefc42ce1084c445bbb55f61e7227468e10d44f64ce22555216b93116f4678c8feea761533fb7861b"", ""version"": ""2""}]}, ""image_original_url"": ""QmRL8yVko3zSS7uiubjdbpTRxSfC5EFNjUXJ6nv2TBUwLq"", ""animation_original_url"": ""QmVdswG34XGtSYFY8DeDE1A5JJHZcTCcpFgpZgQFfGpGa3"", ""metadata_original_url"": ""QmNMmvsh2ZrAwPZBGdggNTTNDk52F753x5bvTSu94wntrh""}"
434;0x3e43944d977dea22511da6d33c0cab666a604515;Warehouse Silver Edition (Mix: 3312);Async Music Limited Editions;H. Eissa;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Maelstrom"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""H. Eissa"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0xc955f47333802c9064d655af97552cd49a87d777"", ""0x2edf8a01f636e086d5cbf34bc53e4e0d79fca5dc""], ""signatures"": [{""address"": ""0xC955F47333802c9064D655AF97552Cd49A87d777"", ""msg"": ""Verifying Limited Editions for Warehouse minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xc338c3b0da12a09f3cf3c48fcda5349d21471df0bda4e25bc447786d7fc4f77d1420e80acaf15242f16f138712dfdd20a9e3712e16310be4d1529b007c1b8e0b1c"", ""version"": ""2""}, {""address"": ""0x2edf8a01f636e086d5cbf34bc53e4e0d79fca5dc"", ""msg"": ""Verifying Limited Editions for Warehouse minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x6663d4aeb4a862df9d92ea132afba4c6664be320bf85b531e9bf5687ce1623d74ac8e35ec80b721cd79567f41a8e812b4184fd1c664596e1a9571fb867239d1b1c"", ""version"": ""2""}]}, ""image_original_url"": ""QmSmwPiSgTyPvWBgqd7tohj4nfBV8hvqLdvzQDtCnhFjwZ"", ""animation_original_url"": ""QmaRTY8PXeYj4L3fXNwHqQXwyjDMMjDxasLh9aY4Qw7nrv"", ""metadata_original_url"": ""QmeZjeZDF49QTDV32QTcsZTvkAbhEGT3gUeRwzA4cBugEX""}"
435;0x3e43944d977dea22511da6d33c0cab666a604515;Warm Season Silver Edition (Mix: 22222);Async Music Limited Editions;Jana Stýblová;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""V\u00c9RIT\u00c9"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Jana St\u00fdblov\u00e1"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x69941a001733ad076cfbf8dec429a4d08d5284b2"", ""0x34f4c9d0aceb6cfee6e6b4df8ad069ea4a4befb2""], ""signatures"": [{""address"": ""0x69941a001733aD076cfbf8deC429A4D08d5284B2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x873729a1387841c49c1f451d6378d7f86a08f78edf3b4efe62e652dc68adc5b8655a40452026a39e375156230a7da9238457c5c885754b66e2d14139e9a180291b"", ""version"": ""2""}, {""address"": ""0x34F4C9D0aCeB6Cfee6E6B4dF8ad069Ea4a4BefB2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xf75b8c781de142bc868484a6ce452439620985b2bc3bff664a96ffd2adfa11ea013d913d41d0d1925b3a0ebf769b3ae2e91e487dfca9d614600a4af388262b221c"", ""version"": ""2""}]}, ""image_original_url"": ""QmbKnbmaXnQmiBEhmbJkvaHxLPgNGmGyzY4RVveC284Kds"", ""animation_original_url"": ""QmZX3vLLA94jRAAEpFzEZZFVg2Ha7ZH5svAyiubieMLsXV"", ""metadata_original_url"": ""QmWbJVQxaGGSp55utVsmRYCKaME2NS9BeEieDdLaoYZvEk""}"
436;0x3e43944d977dea22511da6d33c0cab666a604515;Warm Season Silver Edition (Mix: 22222);Async Music Limited Editions;Jana Stýblová;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""V\u00c9RIT\u00c9"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Jana St\u00fdblov\u00e1"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x69941a001733ad076cfbf8dec429a4d08d5284b2"", ""0x34f4c9d0aceb6cfee6e6b4df8ad069ea4a4befb2""], ""signatures"": [{""address"": ""0x69941a001733aD076cfbf8deC429A4D08d5284B2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x873729a1387841c49c1f451d6378d7f86a08f78edf3b4efe62e652dc68adc5b8655a40452026a39e375156230a7da9238457c5c885754b66e2d14139e9a180291b"", ""version"": ""2""}, {""address"": ""0x34F4C9D0aCeB6Cfee6E6B4dF8ad069Ea4a4BefB2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xf75b8c781de142bc868484a6ce452439620985b2bc3bff664a96ffd2adfa11ea013d913d41d0d1925b3a0ebf769b3ae2e91e487dfca9d614600a4af388262b221c"", ""version"": ""2""}]}, ""image_original_url"": ""QmfUmSPvLAqntcEHy4sWrU3YxLezpbKuAjYp69mjKSua3S"", ""animation_original_url"": ""QmZX3vLLA94jRAAEpFzEZZFVg2Ha7ZH5svAyiubieMLsXV"", ""metadata_original_url"": ""QmWFZDWy6jfu2NPbCx38cirKTdR3Y5GYDRZreL7ARcr585""}"
437;0x3e43944d977dea22511da6d33c0cab666a604515;Whirl Silver Edition (Mix: 1211);Async Music Limited Editions;James Fox;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Cristina Spinei"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""James Fox"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x61315007451e00451305f63c93af8cdd866f6bc9"", ""0xa44a4e156ce0592b4faaa9a00062adec57eded64""], ""signatures"": [{""address"": ""0x61315007451e00451305f63c93Af8CDd866F6Bc9"", ""msg"": ""Verifying Limited Editions for Whirl minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x146684e2d16fdbffa54fbf55d841cef8ca8c501a101413964d7e1f92abec82246969935652ce46a1dc3c2fb5d1c53eb21014c9ebc7648fe877d2a33e8474cfb91b"", ""version"": ""2""}, {""address"": ""0xA44A4E156CE0592b4fAaa9a00062adec57EDEd64"", ""msg"": ""Verifying Limited Editions for Whirl minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x110c04db716d9886e9f45083b43cd3a49bee9cab1e73048eacefc42ce1084c445bbb55f61e7227468e10d44f64ce22555216b93116f4678c8feea761533fb7861b"", ""version"": ""2""}]}, ""image_original_url"": ""QmReVrjSnZ8b5LPqSEkP2d3P4c2kbWGFiMFdSr8jcrriyb"", ""animation_original_url"": ""QmWCXw3YmoJox2MAvoEyLfNJUPNy8zZURW5pCnjSbb9U6Z"", ""metadata_original_url"": ""QmVWTGHNr1VA2KJLUwmbPD2Xy1svBUeV7mEXgpRiYi6BPA""}"
438;0x3e43944d977dea22511da6d33c0cab666a604515;Warm Season Silver Edition (Mix: 22222);Async Music Limited Editions;Jana Stýblová;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""V\u00c9RIT\u00c9"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Jana St\u00fdblov\u00e1"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x69941a001733ad076cfbf8dec429a4d08d5284b2"", ""0x34f4c9d0aceb6cfee6e6b4df8ad069ea4a4befb2""], ""signatures"": [{""address"": ""0x69941a001733aD076cfbf8deC429A4D08d5284B2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x873729a1387841c49c1f451d6378d7f86a08f78edf3b4efe62e652dc68adc5b8655a40452026a39e375156230a7da9238457c5c885754b66e2d14139e9a180291b"", ""version"": ""2""}, {""address"": ""0x34F4C9D0aCeB6Cfee6E6B4dF8ad069Ea4a4BefB2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xf75b8c781de142bc868484a6ce452439620985b2bc3bff664a96ffd2adfa11ea013d913d41d0d1925b3a0ebf769b3ae2e91e487dfca9d614600a4af388262b221c"", ""version"": ""2""}]}, ""image_original_url"": ""QmRhtzPVXQJqfBhcF1QDz1GrspLa77yZeXPaPpgAiPTQRe"", ""animation_original_url"": ""QmZX3vLLA94jRAAEpFzEZZFVg2Ha7ZH5svAyiubieMLsXV"", ""metadata_original_url"": ""QmPsR9n98pbLvXiS1xoqdJGATjzJK66K7Wd1MM5iAp8Zih""}"
439;0x3e43944d977dea22511da6d33c0cab666a604515;Warm Season Silver Edition (Mix: 22222);Async Music Limited Editions;Jana Stýblová;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""V\u00c9RIT\u00c9"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Jana St\u00fdblov\u00e1"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x69941a001733ad076cfbf8dec429a4d08d5284b2"", ""0x34f4c9d0aceb6cfee6e6b4df8ad069ea4a4befb2""], ""signatures"": [{""address"": ""0x69941a001733aD076cfbf8deC429A4D08d5284B2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x873729a1387841c49c1f451d6378d7f86a08f78edf3b4efe62e652dc68adc5b8655a40452026a39e375156230a7da9238457c5c885754b66e2d14139e9a180291b"", ""version"": ""2""}, {""address"": ""0x34F4C9D0aCeB6Cfee6E6B4dF8ad069Ea4a4BefB2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xf75b8c781de142bc868484a6ce452439620985b2bc3bff664a96ffd2adfa11ea013d913d41d0d1925b3a0ebf769b3ae2e91e487dfca9d614600a4af388262b221c"", ""version"": ""2""}]}, ""image_original_url"": ""QmZpdfWMM3k2CdzE46a98z5qnhTsYLGU8CpR6abDW941N1"", ""animation_original_url"": ""QmZX3vLLA94jRAAEpFzEZZFVg2Ha7ZH5svAyiubieMLsXV"", ""metadata_original_url"": ""QmNWjnLrByuWK1PqCMsKPNrbCyD1ttjS6c6zn8Hj5hdzBh""}"
440;0x3e43944d977dea22511da6d33c0cab666a604515;Warm Season Silver Edition (Mix: 22222);Async Music Limited Editions;Jana Stýblová;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""V\u00c9RIT\u00c9"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Jana St\u00fdblov\u00e1"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x69941a001733ad076cfbf8dec429a4d08d5284b2"", ""0x34f4c9d0aceb6cfee6e6b4df8ad069ea4a4befb2""], ""signatures"": [{""address"": ""0x69941a001733aD076cfbf8deC429A4D08d5284B2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x873729a1387841c49c1f451d6378d7f86a08f78edf3b4efe62e652dc68adc5b8655a40452026a39e375156230a7da9238457c5c885754b66e2d14139e9a180291b"", ""version"": ""2""}, {""address"": ""0x34F4C9D0aCeB6Cfee6E6B4dF8ad069Ea4a4BefB2"", ""msg"": ""Verifying Limited Editions for Warm Season minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xf75b8c781de142bc868484a6ce452439620985b2bc3bff664a96ffd2adfa11ea013d913d41d0d1925b3a0ebf769b3ae2e91e487dfca9d614600a4af388262b221c"", ""version"": ""2""}]}, ""image_original_url"": ""QmeRmUXjnMeCY41mhwoFxqpLJFiowTka5nkE3UZ4MbEaQr"", ""animation_original_url"": ""QmZX3vLLA94jRAAEpFzEZZFVg2Ha7ZH5svAyiubieMLsXV"", ""metadata_original_url"": ""QmWL6xEPpoJpDeoramjqt9HBY5RM1niWnL6xmzb4WBR656""}"
441;0x3e43944d977dea22511da6d33c0cab666a604515;Whirl Silver Edition (Mix: 1211);Async Music Limited Editions;James Fox;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Cristina Spinei"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""James Fox"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x61315007451e00451305f63c93af8cdd866f6bc9"", ""0xa44a4e156ce0592b4faaa9a00062adec57eded64""], ""signatures"": [{""address"": ""0x61315007451e00451305f63c93Af8CDd866F6Bc9"", ""msg"": ""Verifying Limited Editions for Whirl minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x146684e2d16fdbffa54fbf55d841cef8ca8c501a101413964d7e1f92abec82246969935652ce46a1dc3c2fb5d1c53eb21014c9ebc7648fe877d2a33e8474cfb91b"", ""version"": ""2""}, {""address"": ""0xA44A4E156CE0592b4fAaa9a00062adec57EDEd64"", ""msg"": ""Verifying Limited Editions for Whirl minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0x110c04db716d9886e9f45083b43cd3a49bee9cab1e73048eacefc42ce1084c445bbb55f61e7227468e10d44f64ce22555216b93116f4678c8feea761533fb7861b"", ""version"": ""2""}]}, ""image_original_url"": ""QmVh8655iGzezp4dQn63C8W78ejpdNZnDp2TTLZhLwgx2T"", ""animation_original_url"": ""QmWCXw3YmoJox2MAvoEyLfNJUPNy8zZURW5pCnjSbb9U6Z"", ""metadata_original_url"": ""QmZc6dz6yZyTF9AM6BryYbdFVyJDEyBLNXZJ27zAZaHFLH""}"
442;0x3e43944d977dea22511da6d33c0cab666a604515;Warehouse Silver Edition (Mix: 3312);Async Music Limited Editions;H. Eissa;Recording;"{""attributes"": [{""trait_type"": ""Asset Type"", ""value"": ""Recording"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Maelstrom"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""H. Eissa"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0xc955f47333802c9064d655af97552cd49a87d777"", ""0x2edf8a01f636e086d5cbf34bc53e4e0d79fca5dc""], ""signatures"": [{""address"": ""0xC955F47333802c9064D655AF97552Cd49A87d777"", ""msg"": ""Verifying Limited Editions for Warehouse minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xc338c3b0da12a09f3cf3c48fcda5349d21471df0bda4e25bc447786d7fc4f77d1420e80acaf15242f16f138712dfdd20a9e3712e16310be4d1529b007c1b8e0b1c"", ""version"": ""2""}, {""address"": ""0x2edf8a01f636e086d5cbf34bc53e4e0d79fca5dc"", ""msg"": ""Verifying Limited Editions for Warehouse minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x6663d4aeb4a862df9d92ea132afba4c6664be320bf85b531e9bf5687ce1623d74ac8e35ec80b721cd79567f41a8e812b4184fd1c664596e1a9571fb867239d1b1c"", ""version"": ""2""}]}, ""image_original_url"": ""QmY7pHVo9qD6Ep66FEcZRTPcqcKaAGKTR4ZGSsDFkjTBne"", ""animation_original_url"": ""QmaRTY8PXeYj4L3fXNwHqQXwyjDMMjDxasLh9aY4Qw7nrv"", ""metadata_original_url"": ""QmNsGcuiGeFgksAHq782UEzyhWMJmgdQBN8NmCAVzXKVBY""}"
